CustomerID,CustomerName,Segment,Region,JoinDate
CUST-01888,Dev Nair,Corporate,West,2024-12-18
CUST-01889,Ravi Kulkarni,Small Business,South,2022-06-30
CUST-01890,Ishita Reddy,Corporate,North,2022-01-19
CUST-01891,Aryan Sharma,Consumer,South,2024-05-30
CUST-01892,Simran Pillai,Small Business,North,2022-06-24
CUST-01893,Rahul Pillai,Consumer,South,2022-02-23
CUST-01894,Simran Iyer,Corporate,West,2023-11-26
CUST-01895,Ravi Gupta,Small Business,West,2024-05-12
CUST-01896,Ravi Pillai,Consumer,South,2022-12-15
CUST-01897,Ravi Sharma,Consumer,North,2023-03-19
CUST-01898,Ravi Bose,Consumer,East,2024-04-12
CUST-01899,Yash Pillai,Corporate,West,2023-08-03
CUST-01900,Pooja Gupta,Corporate,West,2022-10-09
CUST-01901,Simran Chopra,Consumer,East,2022-12-26
CUST-01902,Aryan Nair,Consumer,South,2024-07-03
CUST-01903,Ishita Nair,Consumer,North,2024-04-02
CUST-01904,Aditya Patel,Consumer,South,2024-06-10
CUST-01905,Meera Verma,Consumer,Central,2024-08-10
CUST-01906,Meera Patel,Small Business,West,2023-10-03
CUST-01907,Ishita Sharma,Consumer,Central,2024-10-28
CUST-01908,Kavya Verma,Small Business,West,2023-07-17
CUST-01909,Aman Reddy,Corporate,West,2023-05-06
CUST-01910,Tanvi Iyer,Consumer,Central,2022-12-07
CUST-01911,Kavya Sharma,Corporate,Central,2023-04-17
CUST-01912,Aditya Pillai,Consumer,South,2022-09-06
CUST-01913,Pooja Reddy,Consumer,Central,2022-08-23
CUST-01914,Dev Nair,Consumer,South,2024-04-03
CUST-01915,Meera Chopra,Consumer,South,2023-09-24
CUST-01916,Pooja Verma,Consumer,South,2023-06-13
CUST-01917,Rahul Kulkarni,Consumer,West,2022-05-02
CUST-01918,Ravi Bose,Consumer,West,2024-06-10
CUST-01919,Ishita Verma,Consumer,Central,2022-01-10
CUST-01920,Rahul Singh,Consumer,West,2024-04-17
CUST-01921,Dev Chopra,Consumer,Central,2024-01-23
CUST-01922,Yash Pillai,Consumer,West,2024-06-04
CUST-01923,Rahul Patel,Consumer,North,2023-04-09
CUST-01924,Riya Kulkarni,Small Business,North,2023-12-13
CUST-01925,Aman Verma,Consumer,Central,2023-12-29
CUST-01926,Ravi Singh,Corporate,West,2023-12-18
CUST-01927,Rahul Iyer,Consumer,West,2022-03-21
CUST-01928,Meera Sharma,Small Business,South,2023-04-25
CUST-01929,Dev Pillai,Consumer,East,2024-06-20
CUST-01930,Rahul Kulkarni,Small Business,Central,2024-06-09
CUST-01931,Aditya Nair,Corporate,East,2022-01-18
CUST-01932,Ravi Bose,Consumer,East,2022-07-21
CUST-01933,Aman Gupta,Small Business,Central,2024-01-11
CUST-01934,Ishita Sharma,Consumer,West,2022-11-15
CUST-01935,Dev Nair,Consumer,Central,2022-08-05
CUST-01936,Simran Chopra,Corporate,East,2024-11-23
CUST-01937,Riya Pillai,Small Business,West,2022-09-23
CUST-01938,Aman Singh,Consumer,North,2023-12-25
CUST-01939,Aryan Verma,Consumer,Central,2024-02-14
CUST-01940,Kavya Reddy,Corporate,Central,2023-02-17
CUST-01941,Ravi Nair,Corporate,West,2024-11-01
CUST-01942,Dev Gupta,Small Business,North,2023-02-05
CUST-01943,Riya Bose,Corporate,North,2023-12-25
CUST-01944,Ishita Pillai,Consumer,West,2022-10-09
CUST-01945,Tanvi Verma,Small Business,South,2023-12-24
CUST-01946,Rahul Reddy,Consumer,Central,2024-01-21
CUST-01947,Tanvi Pillai,Consumer,Central,2022-09-25
CUST-01948,Dev Nair,Consumer,East,2022-10-25
CUST-01949,Simran Kulkarni,Corporate,West,2023-07-24
CUST-01950,Pooja Kulkarni,Consumer,East,2023-05-24
CUST-01951,Dev Singh,Corporate,East,2023-06-30
CUST-01952,Kavya Pillai,Consumer,North,2024-02-14
CUST-01953,Aditya Iyer,Consumer,Central,2022-12-31
CUST-01954,Yash Verma,Corporate,East,2023-07-01
CUST-01955,Simran Pillai,Consumer,North,2022-09-28
CUST-01956,Aman Nair,Consumer,West,2024-01-09
CUST-01957,Kavya Gupta,Consumer,East,2023-06-21
CUST-01958,Simran Sharma,Small Business,Central,2022-02-28
CUST-01959,Aditya Patel,Consumer,East,2022-03-27
CUST-01960,Rahul Bose,Consumer,West,2024-02-02
CUST-01961,Tanvi Verma,Consumer,East,2023-01-25
CUST-01962,Tanvi Reddy,Consumer,Central,2023-12-20
CUST-01963,Aryan Kulkarni,Consumer,North,2024-05-05
CUST-01964,Ishita Kulkarni,Consumer,Central,2022-05-29
CUST-01965,Aditya Sharma,Consumer,North,2023-08-06
CUST-01966,Riya Gupta,Small Business,South,2022-05-01
CUST-01967,Simran Verma,Consumer,Central,2024-02-04
CUST-01968,Kavya Iyer,Consumer,Central,2023-08-28
CUST-01969,Tanvi Singh,Consumer,West,2022-09-13
CUST-01970,Aditya Patel,Consumer,East,2024-02-05
CUST-01971,Aditya Verma,Corporate,North,2024-05-13
CUST-01972,Aman Iyer,Consumer,North,2024-03-10
CUST-01973,Simran Kulkarni,Consumer,West,2022-02-28
CUST-01974,Rahul Kulkarni,Corporate,West,2024-10-18
CUST-01975,Ravi Patel,Consumer,East,2024-12-28
CUST-01976,Pooja Kulkarni,Consumer,East,2023-01-23
CUST-01977,Ishita Singh,Consumer,Central,2024-02-25
CUST-01978,Aryan Kulkarni,Consumer,South,2023-08-16
CUST-01979,Pooja Reddy,Consumer,East,2024-06-27
CUST-01980,Meera Singh,Consumer,West,2023-07-20
CUST-01981,Aryan Gupta,Corporate,East,2023-02-03
CUST-01982,Ishita Bose,Small Business,North,2024-06-17
CUST-01983,Aman Bose,Consumer,South,2022-10-20
CUST-01984,Ravi Gupta,Consumer,Central,2023-04-30
CUST-01985,Pooja Pillai,Consumer,North,2024-03-13
CUST-01986,Aman Reddy,Consumer,North,2024-06-08
CUST-01987,Yash Singh,Consumer,South,2022-09-01
CUST-01988,Kavya Verma,Small Business,Central,2024-08-17
CUST-01989,Tanvi Chopra,Corporate,West,2024-03-26
CUST-01990,Aditya Kulkarni,Small Business,Central,2022-09-30
CUST-01991,Ishita Patel,Small Business,East,2023-06-04
CUST-01992,Aditya Singh,Consumer,North,2023-07-22
CUST-01993,Kavya Gupta,Consumer,East,2023-09-30
CUST-01994,Aman Chopra,Consumer,West,2022-06-08
CUST-01995,Aditya Verma,Consumer,East,2023-10-14
CUST-01996,Ravi Singh,Small Business,Central,2022-06-25
CUST-01997,Aman Kulkarni,Consumer,East,2023-09-12
CUST-01998,Yash Reddy,Small Business,West,2022-07-30
CUST-01999,Rahul Bose,Consumer,West,2023-03-23
CUST-02000,Meera Reddy,Small Business,West,2023-08-09
CUST-02001,Pooja Sharma,Small Business,Central,2022-06-16
CUST-02002,Aman Pillai,Corporate,West,2023-04-05
CUST-02003,Aman Pillai,Corporate,North,2024-07-04
CUST-02004,Aryan Nair,Consumer,West,2024-11-18
CUST-02005,Kavya Reddy,Corporate,East,2023-12-15
CUST-02006,Aditya Pillai,Small Business,East,2024-04-20
CUST-02007,Simran Reddy,Corporate,East,2024-05-17
CUST-02008,Ravi Verma,Corporate,Central,2023-11-19
CUST-02009,Aryan Patel,Corporate,East,2022-11-26
CUST-02010,Rahul Sharma,Corporate,Central,2022-04-05
CUST-02011,Rahul Pillai,Consumer,Central,2024-02-24
CUST-02012,Meera Iyer,Corporate,West,2023-10-11
CUST-02013,Riya Chopra,Consumer,North,2022-12-19
CUST-02014,Simran Bose,Consumer,West,2024-07-18
CUST-02015,Rahul Gupta,Consumer,West,2024-07-29
CUST-02016,Yash Gupta,Consumer,Central,2024-09-10
CUST-02017,Simran Pillai,Consumer,Central,2024-11-08
CUST-02018,Aman Sharma,Consumer,East,2023-10-08
CUST-02019,Aman Patel,Consumer,East,2023-09-18
CUST-02020,Riya Reddy,Consumer,West,2022-05-19
CUST-02021,Aryan Gupta,Consumer,South,2023-12-17
CUST-02022,Meera Kulkarni,Corporate,South,2024-02-01
CUST-02023,Riya Pillai,Small Business,East,2022-09-12
CUST-02024,Riya Gupta,Corporate,South,2023-11-07
CUST-02025,Riya Kulkarni,Small Business,East,2022-04-02
CUST-02026,Yash Pillai,Corporate,Central,2024-12-28
CUST-02027,Aman Sharma,Consumer,West,2022-02-06
CUST-02028,Simran Patel,Corporate,North,2022-05-20
CUST-02029,Dev Bose,Corporate,West,2024-05-16
CUST-02030,Tanvi Singh,Consumer,East,2023-11-11
CUST-02031,Aditya Reddy,Consumer,East,2022-05-17
CUST-02032,Rahul Bose,Corporate,West,2022-07-09
CUST-02033,Tanvi Pillai,Consumer,East,2022-12-08
CUST-02034,Kavya Singh,Corporate,South,2024-10-25
CUST-02035,Yash Bose,Consumer,South,2024-08-29
CUST-02036,Kavya Singh,Corporate,East,2023-10-24
CUST-02037,Aryan Sharma,Consumer,East,2022-08-31
CUST-02038,Ishita Iyer,Consumer,South,2023-02-19
CUST-02039,Yash Kulkarni,Consumer,East,2023-12-08
CUST-02040,Aryan Chopra,Corporate,East,2022-12-09
CUST-02041,Rahul Verma,Corporate,West,2023-11-13
CUST-02042,Aditya Reddy,Small Business,North,2023-10-15
CUST-02043,Aman Kulkarni,Consumer,South,2022-05-26
CUST-02044,Meera Pillai,Corporate,West,2022-11-19
CUST-02045,Rahul Patel,Consumer,North,2022-05-02
CUST-02046,Yash Reddy,Consumer,East,2022-11-07
CUST-02047,Dev Iyer,Consumer,East,2023-08-24
CUST-02048,Kavya Sharma,Corporate,West,2023-04-20
CUST-02049,Aditya Sharma,Consumer,East,2023-07-24
CUST-02050,Aditya Iyer,Consumer,Central,2023-07-29
CUST-02051,Rahul Singh,Corporate,West,2022-12-13
CUST-02052,Rahul Kulkarni,Corporate,North,2024-03-30
CUST-02053,Aman Nair,Consumer,West,2023-01-17
CUST-02054,Meera Singh,Consumer,South,2022-03-13
CUST-02055,Ravi Singh,Consumer,West,2023-06-05
CUST-02056,Aryan Reddy,Consumer,East,2024-07-21
CUST-02057,Riya Bose,Corporate,East,2022-12-05
CUST-02058,Pooja Gupta,Consumer,Central,2023-10-26
CUST-02059,Tanvi Verma,Corporate,Central,2022-02-09
CUST-02060,Dev Iyer,Small Business,Central,2023-07-28
CUST-02061,Rahul Iyer,Consumer,North,2024-08-23
CUST-02062,Ishita Chopra,Small Business,Central,2023-08-04
CUST-02063,Ishita Reddy,Consumer,North,2022-06-19
CUST-02064,Rahul Verma,Consumer,Central,2023-12-02
CUST-02065,Simran Bose,Consumer,North,2023-05-26
CUST-02066,Aditya Iyer,Consumer,West,2023-08-07
CUST-02067,Yash Nair,Consumer,West,2024-09-10
CUST-02068,Rahul Sharma,Consumer,East,2023-04-04
CUST-02069,Kavya Chopra,Corporate,North,2023-06-13
CUST-02070,Aman Sharma,Small Business,South,2022-12-07
CUST-02071,Aman Iyer,Corporate,East,2022-02-26
CUST-02072,Simran Gupta,Consumer,West,2022-08-06
CUST-02073,Tanvi Chopra,Corporate,North,2023-09-11
CUST-02074,Aditya Patel,Corporate,Central,2024-03-26
CUST-02075,Rahul Verma,Corporate,South,2024-01-01
CUST-02076,Simran Nair,Corporate,West,2023-04-09
CUST-02077,Dev Verma,Small Business,East,2022-09-04
CUST-02078,Ishita Patel,Consumer,North,2023-12-31
CUST-02079,Ishita Singh,Corporate,South,2023-01-08
CUST-02080,Aryan Reddy,Consumer,North,2023-02-21
CUST-02081,Simran Reddy,Small Business,Central,2024-11-20
CUST-02082,Ishita Pillai,Consumer,East,2023-01-03
CUST-02083,Ravi Verma,Consumer,North,2023-07-13
CUST-02084,Ravi Reddy,Consumer,West,2022-04-18
CUST-02085,Aryan Singh,Corporate,East,2023-08-07
CUST-02086,Meera Iyer,Consumer,West,2024-04-18
CUST-02087,Aditya Nair,Consumer,North,2023-02-22
CUST-02088,Meera Bose,Small Business,East,2024-03-31
CUST-02089,Tanvi Singh,Small Business,West,2023-11-14
CUST-02090,Tanvi Verma,Consumer,Central,2022-09-13
CUST-02091,Meera Bose,Consumer,Central,2024-02-19
CUST-02092,Ravi Iyer,Corporate,North,2024-04-17
CUST-02093,Tanvi Verma,Small Business,East,2024-07-03
CUST-02094,Yash Reddy,Consumer,South,2022-08-23
CUST-02095,Simran Nair,Corporate,East,2023-07-07
CUST-02096,Ishita Iyer,Consumer,Central,2022-06-30
CUST-02097,Ishita Nair,Corporate,West,2022-06-06
CUST-02098,Aryan Singh,Corporate,South,2023-07-25
CUST-02099,Ravi Nair,Consumer,North,2024-05-06
CUST-02100,Aman Nair,Consumer,South,2024-11-13
